	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14 
4197	0.004445	0.004445	0.004445	0.004445	0.466609	0.173365	0.306689	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445
4198	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.788187	0.003031	0.003031	0.172411	0.003031	0.003031	0.003031	0.003031
4199	0.243963	0.003175	0.060274	0.170191	0.234302	0.003175	0.003175	0.003175	0.259520	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175
4200	0.003031	0.060423	0.003031	0.224016	0.003031	0.003031	0.003031	0.679195	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031
4201	0.006062	0.006062	0.006062	0.006062	0.006062	0.098979	0.006062	0.006062	0.482027	0.006062	0.006062	0.233505	0.118803	0.006062	0.006062
4202	0.008336	0.134488	0.008336	0.008336	0.757146	0.008336	0.008336	0.008336	0.008336	0.008336	0.008336	0.008336	0.008336	0.008336	0.008336
4203	0.003509	0.003509	0.003509	0.216041	0.003509	0.003509	0.003509	0.003509	0.076003	0.246824	0.003509	0.422534	0.003509	0.003509	0.003509
4204	0.002299	0.002299	0.002299	0.002299	0.486721	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.335947	0.002299	0.002299	0.149744
4205	0.006667	0.006667	0.006667	0.531981	0.006667	0.006667	0.006667	0.006667	0.381350	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667
4206	0.013336	0.013336	0.013336	0.013336	0.542452	0.013336	0.013336	0.013336	0.284185	0.013336	0.013336	0.013336	0.013336	0.013336	0.013336
4207	0.003922	0.003922	0.003922	0.003922	0.003922	0.114239	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.834773	0.003922	0.003922
4208	0.003922	0.125724	0.102424	0.003922	0.003922	0.062421	0.253470	0.003922	0.003922	0.003922	0.204774	0.003922	0.003922	0.003922	0.215887
4209	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
4210	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.346898	0.003175	0.003175	0.003175	0.003175	0.611830	0.003175	0.003175	0.003175
4211	0.005130	0.005130	0.005130	0.082854	0.453599	0.005130	0.005130	0.005130	0.005130	0.005130	0.182271	0.224848	0.005130	0.005130	0.005130
4212	0.175297	0.003175	0.065694	0.003175	0.620986	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.103097	0.003175	0.003175
4213	0.002020	0.002020	0.002020	0.131467	0.002020	0.002020	0.486643	0.002020	0.002020	0.002020	0.050593	0.102814	0.002020	0.002020	0.208278
4214	0.007408	0.265188	0.007408	0.484873	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.161042	0.007408
4215	0.286050	0.009524	0.009524	0.009524	0.009524	0.209604	0.009524	0.009524	0.390057	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
4216	0.002299	0.002299	0.002299	0.002299	0.967814	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299
4217	0.022223	0.355523	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.022223	0.355573	0.022223
4218	0.008334	0.008334	0.008334	0.383320	0.008334	0.508344	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
4219	0.003704	0.003704	0.221195	0.003704	0.487934	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.181479	0.003704	0.068648	0.003704
4220	0.006061	0.006061	0.006061	0.006061	0.230046	0.178126	0.006061	0.006061	0.006061	0.006061	0.519098	0.006061	0.006061	0.006061	0.006061
4221	0.562783	0.007408	0.340918	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
4222	0.613338	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.213325	0.013334	0.013334	0.013334
4223	0.011111	0.011111	0.011111	0.011111	0.011111	0.248470	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.607083	0.011111
4224	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.490521	0.007408	0.007408	0.413180	0.007408	0.007408	0.007408
4225	0.005129	0.531266	0.005129	0.005129	0.005129	0.005129	0.005129	0.180781	0.005129	0.092117	0.005129	0.005129	0.005129	0.005129	0.139422
4226	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.182688	0.007408	0.007408	0.007408	0.007408	0.721004	0.007408	0.007408
4227	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.392902	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.232756	0.214330
4228	0.003176	0.003176	0.003176	0.003176	0.643180	0.003176	0.069725	0.076556	0.057351	0.003176	0.121428	0.003176	0.003176	0.003176	0.003176
4229	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533333	0.033333
4230	0.661959	0.003334	0.003334	0.294703	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334	0.003334
4231	0.097928	0.004762	0.004762	0.004762	0.004762	0.004762	0.247140	0.004762	0.004762	0.004762	0.076686	0.004762	0.525862	0.004762	0.004762
4233	0.006061	0.006061	0.006061	0.226675	0.006061	0.006061	0.006061	0.694534	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
4234	0.619896	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.138129	0.007408	0.007408	0.007408	0.007408	0.007408	0.153082
4235	0.156402	0.138930	0.002778	0.054237	0.176560	0.002778	0.002778	0.302633	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.146234
4236	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.406019	0.470165	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
4237	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.524022	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.389309
4238	0.004445	0.004445	0.161557	0.380662	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.226488	0.004445	0.182402	0.004445
4239	0.003334	0.003334	0.003334	0.003334	0.605116	0.259590	0.003334	0.003334	0.003334	0.003334	0.003334	0.095290	0.003334	0.003334	0.003334
4240	0.007408	0.007408	0.007408	0.007408	0.007408	0.413180	0.007408	0.184349	0.313580	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
4241	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.243117	0.648545	0.008334	0.008334	0.008334	0.008334	0.008334
4242	0.002778	0.002778	0.002778	0.002778	0.578991	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.384895	0.002778	0.002778
4243	0.003175	0.003175	0.003175	0.003175	0.620657	0.003175	0.166714	0.003175	0.003175	0.003175	0.003175	0.174528	0.003175	0.003175	0.003175
4244	0.331913	0.009524	0.009524	0.419712	0.009524	0.009524	0.134088	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
4245	0.144575	0.122545	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.643989	0.007408	0.007408	0.007408	0.007408
4246	0.004445	0.004445	0.004445	0.004445	0.004445	0.086346	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.855874	0.004445	0.004445
4247	0.165864	0.002299	0.002299	0.002299	0.056641	0.083112	0.002299	0.002299	0.002299	0.002299	0.002299	0.002299	0.669093	0.002299	0.002299
4248	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.185479	0.006061	0.006061	0.589546	0.006061	0.152245	0.006061	0.006061	0.006061
4249	0.001905	0.001905	0.001905	0.208094	0.727132	0.001905	0.001905	0.041914	0.001905	0.001905	0.001905	0.001905	0.001905	0.001905	0.001905
4250	0.006667	0.006667	0.006667	0.006667	0.720438	0.006667	0.006667	0.006667	0.006667	0.006667	0.192892	0.006667	0.006667	0.006667	0.006667
4251	0.212074	0.266863	0.361054	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334
4252	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.231013	0.002564	0.652498	0.085716	0.002564
4253	0.556294	0.011111	0.299260	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
4254	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.256770	0.008334	0.008334	0.525196	0.008334	0.118030	0.008334
4255	0.004167	0.004167	0.126194	0.004167	0.004167	0.004167	0.686638	0.137165	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167
4256	0.088048	0.002151	0.002151	0.002151	0.760616	0.125527	0.002151	0.002151	0.002151	0.002151	0.002151	0.002151	0.002151	0.002151	0.002151
4257	0.004762	0.004762	0.177099	0.004762	0.574985	0.004762	0.004762	0.004762	0.004762	0.004762	0.190770	0.004762	0.004762	0.004762	0.004762
4258	0.007408	0.007408	0.896288	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
4259	0.004762	0.004762	0.004762	0.725973	0.004762	0.087941	0.004762	0.128941	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
4260	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.866666	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524
4261	0.003922	0.003922	0.003922	0.945095	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922
4262	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.866665	0.009524	0.009524
4263	0.378633	0.006062	0.006062	0.106979	0.006062	0.006062	0.006062	0.006062	0.006062	0.006062	0.326877	0.006062	0.120828	0.006062	0.006062
4264	0.002779	0.091679	0.002779	0.056623	0.218362	0.002779	0.002779	0.002779	0.002779	0.002779	0.218549	0.142601	0.002779	0.118660	0.131297
4265	0.003704	0.003704	0.003704	0.003704	0.297379	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.537842	0.003704	0.003704	0.120332
4266	0.006061	0.148671	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.772537	0.006061	0.006061	0.006061	0.006061
4267	0.002899	0.002899	0.260403	0.002899	0.002899	0.002899	0.167743	0.103911	0.002899	0.059017	0.002899	0.002899	0.274831	0.108003	0.002899
4268	0.060010	0.003704	0.572726	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.067390	0.259132	0.003704	0.003704	0.003704	0.003704
4269	0.013362	0.013362	0.013362	0.013362	0.013362	0.013362	0.609812	0.013362	0.013362	0.013362	0.013362	0.013362	0.216475	0.013362	0.013362
4270	0.002899	0.158520	0.290665	0.068017	0.002899	0.002899	0.002899	0.205692	0.002899	0.002899	0.002899	0.201950	0.002899	0.002899	0.049065
4271	0.003704	0.192588	0.003704	0.003704	0.003704	0.059232	0.003704	0.516133	0.003704	0.003704	0.003704	0.003704	0.003704	0.191301	0.003704
4272	0.002899	0.002899	0.002899	0.232911	0.002899	0.056622	0.357574	0.321007	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899	0.002899
4273	0.002564	0.002564	0.002564	0.002564	0.066985	0.002564	0.002564	0.002564	0.002564	0.002564	0.002564	0.899679	0.002564	0.002564	0.002564
4274	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.126791	0.800984	0.005556	0.005556	0.005556
4275	0.011112	0.011111	0.011111	0.011111	0.011111	0.182909	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.672642	0.011111	0.011111
4276	0.003509	0.003509	0.003509	0.003509	0.501550	0.080305	0.376036	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509
4277	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.866664	0.009524
4278	0.096568	0.004445	0.004445	0.004445	0.004445	0.004445	0.298141	0.004445	0.004445	0.004445	0.551954	0.004445	0.004445	0.004445	0.004445
4279	0.022224	0.022224	0.355554	0.022224	0.022224	0.355539	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224	0.022224
4280	0.411813	0.004762	0.130823	0.400216	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
4281	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
4282	0.007408	0.007408	0.007408	0.380266	0.007408	0.276974	0.007408	0.253868	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
4283	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.541028	0.314526	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
4284	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.688886	0.022222	0.022222	0.022222	0.022222	0.022222	0.022223	0.022222
4285	0.008334	0.008334	0.008334	0.008334	0.008334	0.396573	0.141652	0.008334	0.220938	0.008334	0.149166	0.008334	0.008334	0.008334	0.008334
4286	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.928203	0.005128	0.005128	0.005128
4287	0.003509	0.083696	0.003509	0.392295	0.003509	0.003509	0.003509	0.084554	0.003509	0.003509	0.217869	0.003509	0.003509	0.186496	0.003509
4288	0.005556	0.005556	0.566177	0.005556	0.244494	0.005556	0.122658	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
4289	0.004762	0.004762	0.756487	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.181607	0.004762	0.004762
4290	0.004445	0.004445	0.937773	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445
4291	0.005556	0.005556	0.198557	0.088748	0.213653	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.437922	0.005556	0.005556
4292	0.007408	0.007408	0.007408	0.896294	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
4293	0.013334	0.289783	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.013334	0.536880	0.013334	0.013334	0.013334	0.013334
4294	0.016668	0.016668	0.016668	0.016668	0.016668	0.016668	0.266594	0.016668	0.016668	0.016668	0.016668	0.016668	0.016668	0.516717	0.016668
4295	0.172119	0.003175	0.003175	0.003175	0.003175	0.110647	0.397789	0.003175	0.003175	0.143266	0.003175	0.144428	0.003175	0.003175	0.003175
4296	0.215134	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.009524	0.661052	0.009524
4297	0.002667	0.002667	0.085796	0.232130	0.650064	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667	0.002667
4298	0.002381	0.002381	0.002381	0.002381	0.139087	0.002381	0.829955	0.002381	0.002381	0.002381	0.002381	0.002381	0.002381	0.002381	0.002381
4299	0.005556	0.005556	0.272132	0.005556	0.240307	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.420889	0.005556	0.005556	0.005556
4300	0.004445	0.223690	0.085955	0.103898	0.004445	0.004445	0.116287	0.004445	0.425721	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445
4301	0.033334	0.033334	0.033334	0.533326	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334
4302	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.003922	0.070744	0.003922	0.878274	0.003922	0.003922	0.003922
4303	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.033334	0.533327	0.033334
4304	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.228862	0.006061	0.006061	0.102588	0.006061	0.006061	0.595817	0.006061	0.006061
4305	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.364018	0.006667	0.006667	0.006667	0.549311
4306	0.314794	0.004167	0.135129	0.004167	0.382184	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167	0.004167	0.122053	0.004167	0.004167
4307	0.033333	0.033333	0.033334	0.033333	0.033333	0.033333	0.533332	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333
4308	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.007409	0.128607	0.775078	0.007409
4309	0.007408	0.007408	0.158248	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.186837	0.007408	0.007408	0.566023	0.007408	0.007408
4310	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.937777	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445
4311	0.006061	0.006061	0.135665	0.006061	0.006061	0.006061	0.689958	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.101646	0.006061
4312	0.811977	0.109234	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
4313	0.009525	0.009525	0.009525	0.009525	0.009525	0.152385	0.009525	0.723796	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525	0.009525
4314	0.668912	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.008333	0.222753	0.008333	0.008333	0.008333	0.008333	0.008333
4315	0.006667	0.006667	0.006667	0.273261	0.331696	0.006667	0.006667	0.006667	0.147646	0.006667	0.174061	0.006667	0.006667	0.006667	0.006667
4316	0.554734	0.011111	0.011111	0.011111	0.011111	0.011111	0.300820	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
4317	0.004762	0.004762	0.004762	0.393191	0.004762	0.087225	0.004762	0.004762	0.004762	0.080761	0.004762	0.004762	0.004762	0.106380	0.284821
4318	0.013333	0.013333	0.013333	0.013333	0.013333	0.013333	0.387290	0.013333	0.013333	0.439376	0.013333	0.013333	0.013333	0.013333	0.013333
4319	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.033333	0.533333	0.033333	0.033333	0.033333	0.033333	0.033333
4320	0.003175	0.103063	0.268803	0.003175	0.003175	0.003175	0.003175	0.003175	0.003175	0.069091	0.239606	0.287687	0.003175	0.003175	0.003175
4321	0.387997	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.467555	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
4322	0.004762	0.004762	0.004762	0.004762	0.933331	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
4323	0.007410	0.548017	0.007410	0.007410	0.007410	0.118454	0.007410	0.127932	0.007410	0.007410	0.124092	0.007410	0.007410	0.007410	0.007410
4324	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.883320
4325	0.005556	0.202112	0.005556	0.198779	0.005556	0.005556	0.005556	0.005556	0.532434	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
4326	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.883329	0.008334	0.008334
4327	0.002900	0.002900	0.049870	0.300330	0.109555	0.397167	0.002900	0.002900	0.068435	0.048543	0.002900	0.002900	0.002900	0.002900	0.002900
4328	0.442137	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.471194
4329	0.002899	0.002899	0.077836	0.002899	0.552081	0.002899	0.117422	0.002899	0.002899	0.002899	0.002899	0.220774	0.002899	0.002899	0.002899
4330	0.003031	0.003031	0.003031	0.003031	0.003031	0.003031	0.270358	0.003031	0.003031	0.057637	0.003031	0.003031	0.580447	0.058218	0.003031
4331	0.003509	0.003509	0.003509	0.003509	0.003509	0.003509	0.236583	0.003509	0.003509	0.003509	0.126691	0.003509	0.594616	0.003509	0.003509
4332	0.883325	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
4333	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.203885	0.723888	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
4334	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.928204	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128	0.005128
4335	0.009528	0.009528	0.009528	0.438254	0.437884	0.009528	0.009528	0.009528	0.009528	0.009528	0.009528	0.009528	0.009528	0.009528	0.009528
4336	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.915150	0.006061	0.006061	0.006061
4337	0.568755	0.002299	0.220597	0.002299	0.002299	0.002299	0.002299	0.085974	0.002299	0.002299	0.099384	0.002299	0.002299	0.002299	0.002299
4338	0.007408	0.256172	0.007408	0.647528	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408
4339	0.509882	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.006667	0.141646	0.268467
4340	0.002778	0.002778	0.002778	0.002778	0.250320	0.002778	0.002778	0.002778	0.002778	0.002778	0.002778	0.713568	0.002778	0.002778	0.002778
4341	0.006668	0.006668	0.006668	0.006668	0.006668	0.006668	0.006668	0.700140	0.006668	0.006668	0.006668	0.006668	0.006668	0.213179	0.006668
4342	0.011111	0.528170	0.011111	0.011112	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011112	0.011111	0.011111	0.327381	0.011111
4343	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.915151	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
4344	0.003704	0.069856	0.394591	0.003704	0.003704	0.154547	0.003704	0.003704	0.003704	0.003704	0.075466	0.003704	0.003704	0.003704	0.268499
4345	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.844441	0.011111	0.011111
4346	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.180748	0.344460	0.011111	0.011111	0.011111	0.341455	0.011111
4347	0.003334	0.003334	0.003334	0.003334	0.603479	0.003334	0.003334	0.003334	0.003334	0.003334	0.102474	0.254043	0.003334	0.003334	0.003334
4348	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.180279	0.111536	0.006061	0.006061	0.006061	0.635450	0.006061	0.006061	0.006061
4349	0.003031	0.003031	0.003031	0.161559	0.003031	0.003031	0.003031	0.003031	0.003031	0.111833	0.003031	0.003031	0.690238	0.003031	0.003031
4350	0.003175	0.003175	0.003175	0.003175	0.167067	0.003175	0.127341	0.003175	0.285156	0.003175	0.003175	0.331492	0.003175	0.057193	0.003175
4351	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.022222	0.355555	0.355555
4352	0.016667	0.516666	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.266666	0.016667	0.016667	0.016667	0.016667
4353	0.004447	0.004447	0.465076	0.004447	0.086930	0.004447	0.004447	0.004447	0.062587	0.004447	0.250163	0.090772	0.004447	0.004447	0.004447
4354	0.006667	0.006667	0.314482	0.006667	0.006667	0.006667	0.006667	0.006667	0.335918	0.006667	0.269596	0.006667	0.006667	0.006667	0.006667
4355	0.005128	0.005128	0.005128	0.159517	0.005128	0.005128	0.711396	0.005128	0.005128	0.067548	0.005128	0.005128	0.005128	0.005128	0.005128
4357	0.004445	0.004445	0.171264	0.004445	0.193699	0.004445	0.004445	0.004445	0.103979	0.004445	0.004445	0.291467	0.004445	0.004445	0.195142
4358	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.883330	0.008334	0.008334	0.008334
4359	0.118367	0.004762	0.628115	0.196371	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762
4360	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.016667	0.452646	0.016667	0.016667	0.330686	0.016667	0.016667
4361	0.004763	0.004763	0.222991	0.004763	0.255313	0.076848	0.089401	0.004763	0.307814	0.004763	0.004763	0.004763	0.004763	0.004763	0.004763
4362	0.004762	0.004762	0.339521	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.004762	0.493729	0.004762	0.004762	0.109603
4363	0.007408	0.129805	0.007408	0.007408	0.007408	0.007408	0.007408	0.436744	0.007408	0.007408	0.007408	0.007408	0.007408	0.007408	0.344559
4364	0.008334	0.008334	0.008334	0.008334	0.883327	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
4366	0.002469	0.002469	0.002469	0.002469	0.541971	0.002469	0.002469	0.002469	0.002469	0.002469	0.058670	0.369727	0.002469	0.002469	0.002469
4367	0.006667	0.006667	0.006667	0.006667	0.485426	0.006667	0.006667	0.006667	0.320359	0.114210	0.006667	0.006667	0.006667	0.006667	0.006667
4368	0.004445	0.004445	0.004445	0.004445	0.142521	0.209921	0.004445	0.004445	0.594220	0.004445	0.004445	0.004445	0.004445	0.004445	0.004445
4369	0.003704	0.089395	0.003704	0.003704	0.294647	0.003704	0.003704	0.003704	0.003704	0.003704	0.003704	0.208288	0.366924	0.003704	0.003704
4370	0.484290	0.008334	0.008334	0.008334	0.407372	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334	0.008334
4371	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111	0.844443	0.011111	0.011111	0.011111	0.011111	0.011111	0.011111
4372	0.078233	0.090934	0.103142	0.666576	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556	0.005556
4373	0.005132	0.005132	0.005132	0.005132	0.005132	0.087493	0.005132	0.005132	0.005132	0.005132	0.005132	0.005132	0.845793	0.005132	0.005132
4374	0.004762	0.156527	0.161721	0.004762	0.004762	0.078897	0.406475	0.004762	0.004762	0.004762	0.004762	0.148758	0.004762	0.004762	0.004762
4375	0.003922	0.083035	0.003922	0.003922	0.094975	0.003922	0.003922	0.296597	0.289451	0.003922	0.003922	0.003922	0.118261	0.003922	0.082383
4376	0.001853	0.001853	0.001853	0.001853	0.414034	0.073796	0.067152	0.385417	0.001853	0.001853	0.041075	0.001853	0.001853	0.001853	0.001853
4377	0.006061	0.006061	0.789067	0.006061	0.006061	0.006061	0.006061	0.132140	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061	0.006061
4378	0.002469	0.002469	0.052194	0.186342	0.002469	0.002469	0.282174	0.103922	0.002469	0.002469	0.002469	0.350673	0.002469	0.002469	0.002469
