	dominant_topic	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
146	5	0.067089	0.054299	0.045595	0.039300	0.034532	0.530789	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
147	15	0.011207	0.009054	0.265036	0.006551	0.005757	0.005134	0.004633	0.004220	0.003876	0.003583	0.003332	0.003113	0.320824	0.002752	0.002601	0.343751	0.002344	0.002234
148	10	0.026844	0.021743	0.018241	0.015721	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.409143	0.007470	0.007010	0.006603	0.006241	0.404725	0.005625	0.005360
149	0	0.826827	0.021719	0.018239	0.015721	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
150	15	0.016774	0.013574	0.011400	0.009826	0.008634	0.007700	0.006948	0.006330	0.005813	0.005374	0.004997	0.004669	0.004381	0.004127	0.003901	0.878688	0.003516	0.003350
151	2	0.204751	0.008356	0.407530	0.006046	0.221245	0.004738	0.004275	0.003895	0.003577	0.003307	0.115269	0.002873	0.002696	0.002540	0.002401	0.002276	0.002163	0.002062
152	3	0.033548	0.027148	0.022799	0.281641	0.017266	0.239523	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.271272	0.007031	0.006700
153	13	0.011196	0.009050	0.126558	0.006550	0.005755	0.005133	0.259418	0.004220	0.003875	0.003582	0.003331	0.003112	0.002921	0.545656	0.002601	0.002465	0.002344	0.002233
154	6	0.016781	0.315422	0.011401	0.009827	0.008634	0.007700	0.580076	0.006330	0.005813	0.005374	0.004997	0.004669	0.004382	0.004128	0.003901	0.003699	0.003516	0.003350
155	5	0.044727	0.036196	0.030397	0.026200	0.023022	0.687193	0.018526	0.016879	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
156	15	0.010345	0.008355	0.007016	0.006047	0.005313	0.004738	0.004276	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.002540	0.002401	0.925319	0.002164	0.002062
157	2	0.150319	0.009052	0.411786	0.006550	0.005756	0.077367	0.004632	0.004220	0.211723	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.095598	0.002233
158	3	0.008428	0.006792	0.005700	0.350549	0.004317	0.003850	0.170428	0.003165	0.002906	0.002687	0.002498	0.002334	0.002191	0.178215	0.001950	0.001849	0.250466	0.001675
159	10	0.026871	0.021720	0.018239	0.015721	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.451904	0.007470	0.007010	0.006603	0.006241	0.005917	0.361669	0.005360
160	6	0.012212	0.009879	0.008291	0.007146	0.006279	0.005600	0.914119	0.004603	0.004227	0.003908	0.003634	0.003395	0.003186	0.003002	0.002837	0.002690	0.002557	0.002436
161	16	0.007907	0.006388	0.188111	0.004624	0.004063	0.003623	0.003270	0.002979	0.002735	0.002529	0.002351	0.002197	0.002062	0.001942	0.001836	0.001740	0.760066	0.001577
162	4	0.303109	0.018114	0.257421	0.013101	0.321854	0.010266	0.009264	0.008440	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
163	10	0.012223	0.009874	0.008291	0.007146	0.006279	0.005600	0.005053	0.004604	0.004228	0.003908	0.912691	0.003395	0.003186	0.003002	0.002837	0.002690	0.002557	0.002436
164	5	0.022543	0.018117	0.015200	0.013100	0.011511	0.439548	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.408777	0.004687	0.004467
165	6	0.044773	0.036195	0.030397	0.026200	0.023022	0.020531	0.358864	0.016878	0.015500	0.014329	0.339604	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
166	16	0.013445	0.010863	0.009121	0.007861	0.006907	0.088241	0.005559	0.005064	0.004651	0.004299	0.003998	0.003735	0.381123	0.003302	0.003121	0.002959	0.443070	0.002680
167	2	0.011190	0.341305	0.591999	0.006550	0.005756	0.005133	0.004632	0.004220	0.003875	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
168	6	0.016818	0.013577	0.011400	0.009826	0.008634	0.007700	0.754674	0.006330	0.005813	0.005374	0.004997	0.004669	0.131595	0.004127	0.003901	0.003698	0.003516	0.003350
169	10	0.389053	0.018099	0.015199	0.013100	0.011511	0.010265	0.009263	0.008439	0.007750	0.007165	0.473302	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004466
170	16	0.012207	0.009872	0.008291	0.007146	0.006279	0.005599	0.349525	0.004603	0.004227	0.003908	0.003634	0.003395	0.003186	0.003002	0.002837	0.002690	0.567162	0.002436
171	0	0.567082	0.054298	0.045596	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
172	10	0.007087	0.005717	0.004801	0.057734	0.003636	0.003242	0.002926	0.002665	0.002448	0.002263	0.648545	0.001966	0.001845	0.001738	0.001643	0.248854	0.001480	0.001411
173	15	0.019222	0.015521	0.013030	0.011229	0.009867	0.008800	0.007940	0.007234	0.199475	0.006142	0.179987	0.005336	0.005007	0.004717	0.004458	0.494188	0.004018	0.003829
174	10	0.008976	0.007245	0.145242	0.005241	0.004605	0.004107	0.003706	0.003376	0.003101	0.002867	0.470895	0.002490	0.002337	0.002202	0.073950	0.255998	0.001875	0.001787
175	4	0.014921	0.241487	0.010133	0.265517	0.410340	0.006844	0.006176	0.005626	0.005167	0.004777	0.004441	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
176	5	0.012240	0.009875	0.008291	0.117183	0.313216	0.497667	0.005053	0.004603	0.004227	0.003908	0.003634	0.003395	0.003186	0.003002	0.002837	0.002690	0.002557	0.002436
177	6	0.214588	0.010865	0.009123	0.007862	0.006908	0.006161	0.393177	0.005065	0.004651	0.004300	0.003998	0.003736	0.003506	0.003302	0.314306	0.002959	0.002813	0.002681
178	2	0.207979	0.008363	0.568761	0.006047	0.005313	0.004738	0.004276	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.002540	0.002401	0.165935	0.002163	0.002062
179	5	0.221523	0.021728	0.018239	0.262986	0.013813	0.370352	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
180	16	0.006730	0.240563	0.239100	0.190784	0.003454	0.003080	0.002779	0.002532	0.002325	0.002150	0.001999	0.001868	0.001753	0.001651	0.001560	0.001479	0.294852	0.001340
181	6	0.012249	0.009880	0.008292	0.007146	0.006279	0.005600	0.474276	0.004604	0.004228	0.003908	0.003634	0.003396	0.003187	0.003002	0.002837	0.002690	0.442357	0.002436
182	2	0.013421	0.010859	0.353577	0.223531	0.006907	0.006160	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.343165	0.003121	0.002959	0.002812	0.002680
183	16	0.006121	0.004939	0.004146	0.003573	0.003140	0.198693	0.002527	0.002302	0.002114	0.001954	0.001817	0.001698	0.001593	0.001501	0.113705	0.001345	0.647613	0.001218
184	2	0.153924	0.004725	0.496370	0.003418	0.051313	0.002678	0.002417	0.002202	0.002022	0.001869	0.269446	0.001624	0.001524	0.001436	0.001357	0.001286	0.001223	0.001165
185	12	0.107403	0.007242	0.099488	0.005240	0.004605	0.004106	0.003705	0.003376	0.003100	0.002866	0.002665	0.002490	0.405667	0.002201	0.002080	0.340105	0.001875	0.001787
186	5	0.033549	0.027154	0.022798	0.019650	0.017266	0.765385	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
187	14	0.008947	0.007240	0.006080	0.005240	0.004605	0.004106	0.003706	0.003376	0.003100	0.002866	0.002665	0.002490	0.002337	0.002201	0.585372	0.352007	0.001875	0.001787
188	6	0.009589	0.007758	0.006514	0.237984	0.004933	0.004400	0.700163	0.003617	0.003321	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.001914
189	4	0.008398	0.158481	0.278018	0.004913	0.363515	0.003850	0.003474	0.003165	0.157179	0.002687	0.002498	0.002335	0.002191	0.002064	0.001951	0.001849	0.001758	0.001675
190	1	0.026842	0.821707	0.018239	0.015720	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
191	16	0.033552	0.027160	0.022800	0.019651	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.757003	0.006700
192	2	0.067110	0.054300	0.545531	0.039305	0.034536	0.030799	0.027792	0.025320	0.023252	0.021496	0.019987	0.018676	0.017526	0.016509	0.015604	0.014793	0.014063	0.013401
194	14	0.014998	0.012072	0.010133	0.008733	0.007674	0.266022	0.006176	0.005626	0.005167	0.004776	0.004441	0.004150	0.003894	0.003668	0.347820	0.003287	0.288385	0.002978
195	10	0.014982	0.012067	0.010133	0.008734	0.007674	0.106723	0.006176	0.005626	0.005167	0.004777	0.673727	0.004150	0.003894	0.003669	0.003468	0.003287	0.122768	0.002978
196	0	0.711371	0.036200	0.030399	0.026202	0.023023	0.020532	0.018527	0.016879	0.015501	0.014330	0.013324	0.012450	0.011683	0.011006	0.010403	0.009862	0.009375	0.008933
197	0	0.396925	0.076560	0.006514	0.356016	0.004934	0.004400	0.003970	0.003617	0.003322	0.003071	0.124876	0.002668	0.002504	0.002358	0.002229	0.002113	0.002009	0.001914
198	6	0.014918	0.012070	0.167487	0.008734	0.007674	0.006844	0.737692	0.005626	0.005167	0.004777	0.004441	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
199	10	0.026844	0.021742	0.018241	0.015721	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.409143	0.007470	0.007010	0.006603	0.006241	0.404726	0.005625	0.005360
200	12	0.019172	0.015513	0.013027	0.011229	0.009866	0.295163	0.007940	0.007234	0.006643	0.006141	0.005710	0.005335	0.575781	0.004716	0.004458	0.004226	0.004017	0.003828
202	4	0.172591	0.018110	0.015200	0.013101	0.694599	0.010266	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
203	0	0.499166	0.004531	0.003800	0.099215	0.002878	0.105898	0.002316	0.043978	0.001938	0.001791	0.001666	0.001556	0.001461	0.001376	0.001300	0.001233	0.224780	0.001117
204	1	0.016780	0.888555	0.011402	0.009826	0.008634	0.007700	0.006948	0.006330	0.005813	0.005374	0.004997	0.004669	0.004381	0.004127	0.003901	0.003698	0.003516	0.003350
205	16	0.012221	0.009878	0.008291	0.007146	0.006279	0.005600	0.005053	0.004603	0.074177	0.003908	0.217454	0.003395	0.003186	0.185326	0.002837	0.002690	0.445519	0.002436
206	5	0.044731	0.036213	0.030398	0.026200	0.023022	0.687170	0.018526	0.016879	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
207	10	0.014948	0.012067	0.010134	0.008734	0.007675	0.006844	0.006176	0.005627	0.005167	0.004777	0.777969	0.004150	0.003895	0.003669	0.003468	0.118598	0.003125	0.002978
208	15	0.013426	0.010860	0.009120	0.007861	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.619059	0.286698	0.002680
209	6	0.016789	0.013574	0.011399	0.009825	0.008633	0.007699	0.534212	0.006329	0.005812	0.005374	0.352712	0.004668	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
210	16	0.014953	0.012069	0.010133	0.008733	0.007674	0.244186	0.006175	0.005626	0.005167	0.004776	0.004441	0.004150	0.003894	0.003668	0.003467	0.003287	0.654622	0.002978
211	2	0.033547	0.027149	0.772790	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
212	10	0.044735	0.036207	0.030400	0.026203	0.023024	0.020533	0.018528	0.016880	0.015501	0.343580	0.350696	0.012450	0.011684	0.011006	0.010403	0.009862	0.009375	0.008934
213	16	0.009635	0.007760	0.006515	0.005615	0.246755	0.004400	0.003970	0.003617	0.003322	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.688698	0.001914
214	1	0.019255	0.570229	0.013029	0.011230	0.009867	0.008800	0.007941	0.007234	0.006643	0.006142	0.005711	0.005336	0.005007	0.004717	0.004458	0.004227	0.306345	0.003829
216	5	0.026888	0.021737	0.018241	0.015721	0.013813	0.411784	0.411572	0.010127	0.009300	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
217	15	0.033554	0.027165	0.022800	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.757364	0.007031	0.006700
218	13	0.011249	0.182420	0.007600	0.006550	0.005756	0.005133	0.004632	0.004220	0.003875	0.003582	0.003331	0.003112	0.002921	0.467659	0.002601	0.002465	0.280660	0.002233
219	1	0.019170	0.417161	0.013028	0.011229	0.310423	0.163729	0.007940	0.007234	0.006643	0.006141	0.005710	0.005336	0.005007	0.004717	0.004458	0.004226	0.004018	0.003829
220	3	0.016827	0.197152	0.091226	0.621359	0.008633	0.007699	0.006948	0.006330	0.005813	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
221	2	0.010333	0.008356	0.524818	0.006048	0.005314	0.004739	0.004276	0.003896	0.003578	0.003308	0.408322	0.002874	0.002697	0.002540	0.002401	0.002276	0.002164	0.002062
222	16	0.007905	0.006388	0.005365	0.063966	0.004063	0.003624	0.003270	0.002979	0.002736	0.002529	0.002351	0.002197	0.407454	0.001942	0.001836	0.001740	0.478078	0.001577
223	1	0.014949	0.518716	0.010133	0.255057	0.007674	0.006844	0.006176	0.005626	0.005167	0.004777	0.004441	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.138848
224	15	0.192901	0.018107	0.015200	0.013101	0.011512	0.268566	0.009264	0.008440	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.409407	0.004687	0.004467
225	12	0.026838	0.021722	0.018239	0.015720	0.013813	0.012318	0.011116	0.010127	0.009300	0.008598	0.007994	0.007469	0.807001	0.006603	0.006241	0.005917	0.005624	0.005360
226	8	0.240228	0.021725	0.018239	0.015721	0.013813	0.012319	0.011116	0.010127	0.595894	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
227	0	0.855690	0.018099	0.015199	0.013101	0.011511	0.010266	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
228	16	0.010343	0.008354	0.007015	0.006047	0.005313	0.004738	0.004276	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.002540	0.205461	0.002276	0.722153	0.002062
229	0	0.783537	0.027149	0.022800	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
230	3	0.044741	0.036253	0.030401	0.692787	0.023022	0.020531	0.018526	0.016878	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
231	10	0.112081	0.005431	0.095603	0.003931	0.003454	0.128157	0.002779	0.002532	0.002325	0.002150	0.630500	0.001868	0.001753	0.001651	0.001561	0.001479	0.001406	0.001340
232	2	0.009622	0.211948	0.217498	0.005615	0.004934	0.004400	0.174961	0.003617	0.200088	0.003071	0.002855	0.002668	0.002504	0.002359	0.002229	0.002113	0.147602	0.001914
233	3	0.026869	0.021725	0.018238	0.815678	0.013813	0.012318	0.011116	0.010127	0.009300	0.008598	0.007994	0.007469	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
234	2	0.218960	0.012068	0.278543	0.008734	0.007675	0.198609	0.230826	0.005627	0.005167	0.004777	0.004442	0.004150	0.003895	0.003669	0.003468	0.003288	0.003125	0.002978
235	4	0.022408	0.263336	0.015199	0.013100	0.367266	0.010265	0.009263	0.008439	0.240042	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004466
236	17	0.013420	0.010859	0.009119	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002958	0.153646	0.751843
237	1	0.033545	0.777144	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
238	1	0.022413	0.687311	0.015199	0.013103	0.011511	0.174330	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004467
239	16	0.010324	0.008355	0.007016	0.006047	0.005313	0.004738	0.004276	0.003895	0.003577	0.003307	0.003075	0.002873	0.002696	0.002540	0.002401	0.002276	0.925231	0.002062
240	5	0.307724	0.013579	0.011400	0.009826	0.008634	0.452409	0.006948	0.145654	0.005813	0.005374	0.004997	0.004669	0.004381	0.004127	0.003901	0.003698	0.003516	0.003350
241	12	0.011215	0.009055	0.007601	0.006551	0.401678	0.005133	0.004632	0.004220	0.003875	0.003583	0.003331	0.003113	0.523618	0.002752	0.002601	0.002466	0.002344	0.002234
242	5	0.067093	0.054294	0.045598	0.039300	0.034532	0.530787	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
243	16	0.231059	0.010860	0.207152	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002958	0.487136	0.002680
244	1	0.019207	0.712241	0.013029	0.171601	0.009867	0.008799	0.007940	0.007234	0.006643	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
245	16	0.014938	0.012073	0.010136	0.008736	0.007676	0.006845	0.006177	0.005628	0.005168	0.004778	0.217442	0.004151	0.003895	0.003669	0.003468	0.003288	0.678954	0.002978
246	15	0.008403	0.006788	0.005700	0.004913	0.004317	0.003850	0.003474	0.003165	0.002906	0.002687	0.002498	0.002334	0.002191	0.002064	0.001950	0.939329	0.001758	0.001675
247	17	0.035687	0.005717	0.004800	0.004137	0.003635	0.084924	0.002925	0.002665	0.002448	0.002263	0.002104	0.001966	0.001845	0.001738	0.001643	0.001557	0.262763	0.577183
248	4	0.026839	0.021717	0.018238	0.015720	0.813809	0.012318	0.011116	0.010127	0.009300	0.008598	0.007994	0.007469	0.007010	0.006603	0.006241	0.005917	0.005624	0.005360
249	0	0.711380	0.036197	0.030398	0.026202	0.023022	0.020531	0.018527	0.016879	0.015500	0.014330	0.013324	0.012450	0.011683	0.011006	0.010402	0.009862	0.009374	0.008933
250	4	0.016773	0.013574	0.011399	0.009825	0.883629	0.007699	0.006948	0.006330	0.005813	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
251	16	0.022366	0.267706	0.015200	0.199840	0.011511	0.010266	0.009264	0.008440	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.401662	0.004467
252	2	0.016775	0.336566	0.404316	0.009826	0.008634	0.007700	0.006948	0.006330	0.005813	0.005374	0.004997	0.004669	0.163461	0.004127	0.003901	0.003698	0.003516	0.003350
254	16	0.007476	0.227162	0.005067	0.004367	0.003837	0.003422	0.003088	0.002813	0.002584	0.002389	0.002221	0.002075	0.001947	0.001834	0.001734	0.001644	0.724849	0.001489
255	15	0.006734	0.005430	0.004560	0.163734	0.003453	0.003080	0.002779	0.002532	0.002325	0.002149	0.001999	0.001867	0.001752	0.001651	0.001560	0.791647	0.001406	0.001340
256	5	0.044728	0.036197	0.030398	0.026201	0.023022	0.687188	0.018527	0.016879	0.015500	0.014330	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
257	0	0.515344	0.027150	0.022799	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.278186	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
258	17	0.006740	0.005432	0.004560	0.003930	0.003453	0.003080	0.002779	0.002532	0.002325	0.002149	0.001999	0.001867	0.001752	0.001651	0.001560	0.001479	0.105316	0.847395
259	5	0.012209	0.009876	0.008292	0.110382	0.006280	0.429383	0.005053	0.004604	0.004228	0.003909	0.003634	0.003396	0.003187	0.003002	0.002837	0.002690	0.384603	0.002437
260	16	0.067114	0.054293	0.045598	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.514032	0.013399
261	15	0.011185	0.009051	0.007600	0.006550	0.400677	0.005133	0.004632	0.004220	0.003875	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.524203	0.002344	0.002233
262	10	0.022408	0.018099	0.015200	0.013100	0.011511	0.010266	0.009263	0.008439	0.007750	0.007165	0.839944	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004467
263	17	0.012205	0.176888	0.008292	0.007146	0.006279	0.139013	0.005053	0.004604	0.004228	0.003908	0.003634	0.003396	0.003187	0.003002	0.002837	0.002690	0.002557	0.611082
264	2	0.204177	0.006034	0.397619	0.004367	0.003837	0.003422	0.003088	0.002813	0.002584	0.002389	0.178462	0.002075	0.001947	0.001834	0.180655	0.001644	0.001563	0.001489
265	8	0.033564	0.027150	0.022800	0.019652	0.017268	0.275766	0.013896	0.012660	0.501214	0.010748	0.009994	0.009338	0.008763	0.008255	0.007802	0.007397	0.007031	0.006700
266	4	0.014922	0.190694	0.010134	0.008734	0.461143	0.263613	0.006176	0.005627	0.005167	0.004777	0.004442	0.004150	0.003895	0.003669	0.003468	0.003287	0.003125	0.002978
267	1	0.044729	0.702851	0.030398	0.026201	0.023022	0.020531	0.018527	0.016879	0.015500	0.014330	0.013324	0.012449	0.011683	0.011005	0.010402	0.009862	0.009374	0.008933
268	0	0.544275	0.027178	0.022801	0.019651	0.017267	0.254625	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
269	5	0.022405	0.235735	0.015201	0.013101	0.011511	0.452830	0.009263	0.008439	0.180833	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
270	0	0.711359	0.036201	0.030401	0.026203	0.023024	0.020533	0.018528	0.016880	0.015501	0.014331	0.013325	0.012450	0.011684	0.011006	0.010403	0.009862	0.009375	0.008934
271	6	0.008966	0.007240	0.006080	0.157366	0.004605	0.004106	0.600004	0.059744	0.003100	0.002866	0.131180	0.002490	0.002337	0.002201	0.002081	0.001972	0.001875	0.001787
